Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,63.529999,64.169998,63.139999,63.180000,53.017353,7400100
2014-01-03,63.619999,63.889999,63.400002,63.490002,53.277493,4589400
2014-01-06,63.680000,63.689999,62.669998,63.060001,52.916653,4609600
2014-01-07,63.029999,63.290001,62.599998,62.910000,52.790779,5398300
2014-01-08,62.810001,62.820000,62.430000,62.689999,52.606167,5529900
2014-01-09,62.889999,63.590000,62.770000,63.340000,53.151627,7264600
2014-01-10,62.889999,63.630001,62.160000,62.619999,52.547436,12949700
2014-01-13,62.119999,62.230000,61.490002,61.500000,51.607597,8031200
2014-01-14,61.509998,61.759998,61.270000,61.709999,51.783810,5519900
2014-01-15,61.860001,61.869999,61.500000,61.560001,51.657936,4233700
2014-01-16,61.439999,61.549999,60.599998,60.810001,51.028576,5288400
2014-01-17,60.930000,60.930000,59.869999,60.240002,50.550262,8132100
2014-01-21,59.799999,59.810001,58.799999,59.200001,49.677544,10595500
2014-01-22,59.779999,59.820000,58.750000,58.980000,49.492935,7185100
2014-01-23,58.500000,58.720001,58.259998,58.650002,49.216015,7029900
2014-01-24,58.560001,58.599998,57.689999,57.720001,48.435612,7467500
2014-01-27,57.730000,57.959999,57.380001,57.709999,48.427212,6013100
2014-01-28,57.849998,58.290001,57.759998,57.889999,48.578266,4907300
2014-01-29,57.669998,57.860001,56.830002,56.889999,47.739117,5928000
2014-01-30,57.110001,57.200001,56.650002,56.669998,47.554497,6207900
2014-01-31,56.410000,56.980000,55.959999,56.639999,47.529320,6326300
2014-02-03,56.860001,56.869999,55.279999,55.410000,46.497173,6733600
2014-02-04,55.869999,55.869999,55.099998,55.119999,46.253826,5969600
2014-02-05,55.060001,55.189999,54.660000,55.070000,46.211876,8176000
2014-02-06,55.130001,56.000000,55.090000,55.860001,46.874802,8886800
2014-02-07,56.110001,56.410000,55.540001,56.330002,47.269199,6344700
2014-02-10,56.340000,56.689999,56.169998,56.509998,47.420238,6017900
2014-02-11,56.660000,57.380001,56.549999,57.139999,47.948910,8170900
2014-02-12,57.169998,57.169998,56.619999,56.950001,47.789463,7010800
2014-02-13,56.970001,57.360001,56.450001,56.860001,47.713940,7564500
2014-02-14,56.660000,56.689999,55.759998,56.060001,47.401093,8586200
2014-02-18,56.419998,56.639999,56.169998,56.389999,47.680119,6094900
2014-02-19,56.360001,57.820000,56.320000,57.310001,48.458027,8838300
2014-02-20,57.400002,57.400002,56.410000,56.619999,47.874592,8790200
2014-02-21,56.720001,56.799999,56.150002,56.240002,47.553291,6596600
2014-02-24,56.189999,56.639999,55.439999,56.139999,47.468731,9151600
2014-02-25,55.959999,56.610001,55.810001,56.509998,47.781586,8030600
2014-02-26,58.580002,61.180000,58.099998,60.490002,51.146839,24180800
2014-02-27,60.419998,60.779999,59.750000,60.660000,51.290585,9453700
2014-02-28,60.610001,62.880001,60.400002,62.540001,52.880211,14246300
2014-03-03,61.939999,62.410000,61.700001,61.959999,52.389790,6813300
2014-03-04,62.509998,62.549999,61.250000,61.330002,51.857101,6400100
2014-03-05,61.650002,61.660000,60.360001,60.599998,51.239857,7421100
2014-03-06,60.610001,61.090000,60.520000,60.740002,51.358231,4835100
2014-03-07,60.840000,60.980000,60.570000,60.750000,51.366692,3817500
2014-03-10,60.820000,61.240002,60.700001,61.160000,51.713356,3663700
2014-03-11,61.250000,61.520000,60.869999,60.939999,51.527340,4485100
2014-03-12,60.540001,61.220001,60.520000,61.099998,51.662621,3851500
2014-03-13,61.080002,61.619999,59.709999,59.730000,50.504234,6142600
2014-03-14,59.599998,59.990002,59.270000,59.360001,50.191383,5631200
2014-03-17,59.590000,59.959999,59.299999,59.669998,50.453499,3424500
2014-03-18,59.799999,59.939999,59.560001,59.720001,50.495781,3129000
2014-03-19,59.759998,60.209999,59.060001,59.480000,50.292847,4280700
2014-03-20,59.529999,59.900002,59.259998,59.700001,50.478870,3332100
2014-03-21,60.119999,60.180000,59.360001,59.450001,50.267479,5995400
2014-03-24,59.880001,60.040001,59.160000,59.459999,50.275940,4543700
2014-03-25,59.590000,59.599998,58.599998,59.060001,49.937717,5216800
2014-03-26,59.220001,59.990002,59.060001,59.200001,50.056091,4438900
2014-03-27,59.570000,60.139999,59.020000,59.740002,50.512695,4416400
2014-03-28,59.740002,60.119999,59.700001,59.980000,50.715614,3063900
2014-03-31,60.240002,60.779999,59.950001,60.509998,51.163757,4255900
2014-04-01,60.740002,60.810001,60.299999,60.570000,51.214478,4246000
2014-04-02,60.500000,61.139999,60.450001,60.889999,51.485062,3970400
2014-04-03,61.299999,61.880001,60.680000,61.720001,52.186855,4565300
2014-04-04,61.930000,62.259998,61.099998,61.139999,51.696445,3823500
2014-04-07,61.060001,61.060001,60.500000,60.500000,51.155293,4199100
2014-04-08,60.330002,61.599998,60.099998,61.500000,52.000843,4527800
2014-04-09,61.770000,61.770000,61.000000,61.209999,51.755634,4689100
2014-04-10,61.830002,61.830002,59.669998,59.669998,50.453499,5904100
2014-04-11,59.599998,59.709999,58.580002,58.900002,49.802433,5330700
2014-04-14,59.250000,59.490002,58.939999,59.419998,50.242119,4065900
2014-04-15,59.650002,59.779999,59.139999,59.480000,50.292847,3717000
2014-04-16,59.869999,60.000000,59.520000,59.910000,50.656433,3539600
2014-04-17,59.709999,60.040001,59.650002,60.000000,50.732517,3634700
2014-04-21,59.869999,59.950001,59.520000,59.759998,50.529594,3704100
2014-04-22,59.820000,60.669998,59.770000,60.320000,51.003098,4834600
2014-04-23,60.320000,60.820000,60.320000,60.740002,51.358231,2969900
2014-04-24,60.849998,61.459999,60.750000,61.450001,51.958565,3671000
2014-04-25,60.990002,61.310001,60.450001,61.259998,51.797905,5164600
2014-04-28,60.980000,62.480000,60.980000,62.180000,52.575809,4895200
2014-04-29,62.299999,62.340000,61.820000,61.970001,52.398239,4176400
2014-04-30,61.830002,61.910000,61.400002,61.750000,52.212231,4526900
2014-05-01,61.849998,61.869999,61.330002,61.740002,52.203770,3611600
2014-05-02,61.860001,62.639999,61.730000,62.009998,52.432060,3423800
2014-05-05,61.020000,61.599998,59.619999,59.869999,50.622612,16189500
2014-05-06,59.230000,59.290001,57.599998,57.639999,48.737053,13323400
2014-05-07,57.860001,58.250000,57.660000,58.130001,49.151363,6424400
2014-05-08,58.290001,58.759998,57.980000,58.320000,49.312004,6808800
2014-05-09,58.290001,59.250000,58.290001,59.130001,49.996906,6254800
2014-05-12,59.290001,59.709999,59.270000,59.639999,50.428135,3719600
2014-05-13,59.619999,59.860001,59.160000,59.560001,50.360493,4900300
2014-05-14,59.560001,59.799999,59.080002,59.270000,50.115276,4275200
2014-05-15,58.590000,58.669998,57.799999,58.180000,49.193645,8249000
2014-05-16,58.290001,58.830002,58.119999,58.639999,49.582588,6409200
2014-05-19,58.169998,58.490002,58.040001,58.290001,49.650738,3674200
2014-05-20,57.919998,57.939999,56.529999,56.610001,48.219730,9392600
2014-05-21,56.990002,57.450001,56.130001,57.200001,48.722286,14802300
2014-05-22,57.070000,57.099998,55.619999,55.990002,47.691616,12411400
2014-05-23,56.150002,56.220001,55.660000,55.689999,47.436085,7575800
2014-05-27,55.889999,55.950001,55.410000,55.770000,47.504227,5639700
2014-05-28,56.000000,56.000000,55.250000,55.340000,47.137959,5822700
2014-05-29,55.400002,55.959999,55.299999,55.880001,47.597935,4829700
2014-05-30,55.919998,56.919998,55.889999,56.759998,48.347496,6305300
2014-06-02,56.900002,57.040001,56.450001,56.490002,48.117512,3747500
2014-06-03,56.529999,56.959999,56.290001,56.790001,48.373051,4517600
2014-06-04,56.630001,57.200001,56.500000,57.180000,48.705250,3633000
2014-06-05,57.259998,57.790001,57.090000,57.490002,48.969303,4506100
2014-06-06,57.500000,57.799999,57.490002,57.680000,49.131142,3571500
2014-06-09,57.779999,58.220001,57.470001,57.599998,49.063004,4424800
2014-06-10,57.580002,57.580002,56.669998,56.860001,48.432671,6609800
2014-06-11,56.709999,57.320000,56.610001,57.080002,48.620071,5344900
2014-06-12,57.139999,57.360001,57.110001,57.240002,48.756351,5457900
2014-06-13,57.349998,57.470001,57.049999,57.230000,48.747837,3718800
2014-06-16,57.230000,57.790001,57.060001,57.740002,49.182259,5342600
2014-06-17,57.599998,58.619999,57.509998,58.169998,49.548512,6618700
2014-06-18,58.299999,58.740002,58.119999,58.700001,49.999962,3748900
2014-06-19,58.720001,59.320000,58.700001,58.740002,50.034042,3900500
2014-06-20,58.709999,58.810001,58.099998,58.290001,49.650738,5189000
2014-06-23,58.119999,58.450001,58.060001,58.419998,49.761456,3749100
2014-06-24,58.180000,58.860001,58.020000,58.700001,49.999962,4374500
2014-06-25,58.509998,58.509998,57.919998,58.060001,49.454823,5998500
2014-06-26,58.070000,58.099998,57.630001,57.869999,49.292980,3548000
2014-06-27,57.770000,58.320000,57.750000,58.119999,49.505932,8466000
2014-06-30,58.090000,58.500000,57.840000,57.950001,49.361134,4864300
2014-07-01,58.389999,58.450001,57.950001,58.369999,49.718876,3768500
2014-07-02,58.500000,59.099998,58.400002,58.770000,50.059601,3061400
2014-07-03,59.119999,59.529999,58.939999,59.509998,50.689911,3014400
2014-07-07,59.360001,60.049999,59.230000,59.990002,51.098774,4917300
2014-07-08,59.750000,59.939999,59.380001,59.799999,50.936928,4582200
2014-07-09,59.570000,60.189999,59.570000,60.049999,51.149879,4276700
2014-07-10,59.459999,59.980000,59.459999,59.930000,51.047668,3799900
2014-07-11,59.959999,60.049999,59.650002,60.000000,51.107288,3109100
2014-07-14,60.139999,60.189999,59.950001,60.180000,51.260612,3809200
2014-07-15,60.549999,60.720001,60.230000,60.709999,51.712067,5722100
2014-07-16,60.740002,60.740002,59.820000,60.139999,51.226536,6987700
2014-07-17,59.990002,60.200001,59.570000,59.720001,50.868786,4559400
2014-07-18,59.820000,60.040001,59.500000,60.009998,51.115810,4735900
2014-07-21,59.980000,60.020000,59.040001,59.299999,50.511036,4122900
2014-07-22,59.419998,59.520000,59.139999,59.380001,50.579197,3548400
2014-07-23,59.450001,60.840000,59.369999,60.730000,51.729099,6167200
