Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,49.660000,49.750000,48.970001,49.099998,45.453697,383000
2014-01-03,49.049999,50.070000,49.000000,49.799999,46.101715,362800
2014-01-06,50.110001,50.150002,48.459999,48.529999,44.926041,478600
2014-01-07,48.840000,49.910000,48.840000,49.290001,45.629585,668000
2014-01-08,49.090000,49.169998,48.529999,48.730000,45.111176,384200
2014-01-09,48.779999,49.189999,47.790001,48.110001,44.537224,608300
2014-01-10,48.110001,48.450001,47.820000,48.330002,44.740883,421100
2014-01-13,48.330002,49.400002,48.160000,48.320000,44.731632,516800
2014-01-14,48.360001,50.130001,48.360001,49.750000,46.055420,1073900
2014-01-15,49.750000,50.849998,49.750000,50.689999,46.925621,659600
2014-01-16,50.779999,51.259998,50.430000,50.799999,47.027458,433100
2014-01-17,50.590000,51.139999,50.540001,50.820000,47.045971,446500
2014-01-21,51.290001,51.680000,50.480000,50.959999,47.175575,269500
2014-01-22,51.160000,51.799999,50.880001,51.599998,47.768036,450700
2014-01-23,51.279999,51.849998,51.099998,51.279999,47.471813,503900
2014-01-24,51.080002,51.230000,50.660000,50.830002,47.055233,335900
2014-01-27,50.919998,51.049999,49.669998,49.740002,46.046173,385400
2014-01-28,49.919998,50.689999,49.709999,50.669998,46.907108,484100
2014-01-29,50.299999,50.470001,49.759998,49.790001,46.092464,375500
2014-01-30,50.200001,50.430000,49.880001,50.259998,46.527550,271400
2014-01-31,49.580002,50.889999,49.500000,50.570000,46.814526,399200
2014-02-03,50.580002,51.000000,48.820000,49.459999,45.786972,439700
2014-02-04,49.799999,50.180000,49.419998,49.900002,46.194290,256000
2014-02-05,49.779999,50.020000,48.900002,49.529999,45.851768,282000
2014-02-06,49.820000,51.189999,49.820000,50.840000,47.064487,522600
2014-02-07,50.820000,51.570000,50.349998,51.209999,47.406998,411800
2014-02-10,51.570000,52.270000,51.389999,52.139999,48.267941,476000
2014-02-11,52.060001,52.750000,51.759998,52.689999,48.777096,388000
2014-02-12,52.599998,53.380001,51.549999,51.740002,47.897652,454800
2014-02-13,51.230000,52.770000,51.230000,52.580002,48.675266,363500
2014-02-14,52.500000,53.020000,52.220001,52.720001,48.804874,337500
2014-02-18,52.790001,53.189999,52.439999,52.700001,48.786350,309500
2014-02-19,53.459999,54.230000,52.980000,53.470001,49.499180,917600
2014-02-20,55.000000,58.419998,55.000000,57.730000,53.442806,1208400
2014-02-21,58.250000,58.700001,57.779999,57.900002,53.600197,483900
2014-02-24,57.730000,58.250000,57.480000,58.029999,53.720531,417500
2014-02-25,58.299999,58.880001,57.930000,58.040001,53.729790,278400
2014-02-26,56.279999,58.099998,56.209999,57.639999,53.359497,766800
