Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,48.092308,48.471794,47.907692,48.194870,44.743866,152200
2014-01-03,48.553844,49.200001,48.553844,49.138462,45.619896,135900
2014-01-06,48.902565,49.323078,48.697437,48.810257,45.315189,249500
2014-01-07,50.030769,50.215385,49.641026,49.948719,46.372131,379800
2014-01-08,50.902565,51.271793,50.523075,51.251282,47.581425,488100
2014-01-09,51.312820,52.071796,50.964104,51.794872,48.086094,330800
2014-01-10,50.553844,52.153847,50.358974,51.794872,48.086094,382000
2014-01-13,52.235897,52.410255,50.871796,51.148720,47.486206,452800
2014-01-14,51.107693,51.364101,50.605129,51.076923,47.419556,358600
2014-01-15,51.282051,51.333332,50.625641,50.820515,47.181503,156400
2014-01-16,50.205128,50.738461,50.061539,50.256409,46.657791,166500
2014-01-17,50.964104,51.189743,50.430771,51.097435,47.438595,230000
2014-01-21,51.733334,51.897434,50.779488,51.220512,47.552860,163800
2014-01-22,51.784615,52.276924,51.620514,52.235897,48.495541,215000
2014-01-23,51.887180,52.205128,51.148720,51.497437,47.809952,252500
2014-01-24,51.271793,51.507690,49.928204,50.276924,46.676838,361500
2014-01-27,50.420513,50.625641,49.651283,49.928204,46.353088,155900
2014-01-28,50.184616,50.656410,49.733334,50.112820,46.524487,173100
2014-01-29,49.333332,50.030769,48.994873,49.220512,45.696068,116500
2014-01-30,48.738461,49.169231,48.625641,49.066666,45.553242,109800
2014-01-31,48.441025,48.902565,48.235897,48.461540,44.991444,175200
2014-02-03,51.692307,52.194870,49.333332,49.353848,45.819859,804600
2014-02-04,50.594872,50.769230,50.112820,50.430771,46.819668,506900
2014-02-05,52.082050,53.323078,51.969231,52.871796,49.085903,686000
2014-02-06,53.579487,54.851280,53.579487,54.451283,50.552288,277600
2014-02-07,54.051281,54.861538,53.958973,54.410255,50.514202,177700
2014-02-10,54.317947,54.328205,53.753845,54.225639,50.342804,159200
2014-02-11,54.666668,55.538460,54.523075,55.394871,51.428310,196200
2014-02-12,55.261539,55.784615,55.025642,55.210255,51.256916,231300
2014-02-13,54.964104,55.384617,54.933334,55.179485,51.228348,285600
2014-02-14,55.989742,58.266666,55.928204,57.897434,53.751678,808100
2014-02-18,56.153847,57.476925,55.897434,57.333332,53.227966,741600
2014-02-19,56.994873,57.805130,56.461540,57.353848,53.247017,359600
2014-02-20,56.902565,58.276924,56.728207,57.907692,53.761200,549900
2014-02-21,57.405128,57.928204,57.230770,57.815384,53.675503,299100
2014-02-24,57.661537,58.461540,57.446156,57.897434,53.751678,182300
2014-02-25,58.020512,58.143589,57.548717,58.000000,53.846905,330700
2014-02-26,57.948719,57.989742,57.456409,57.887180,53.742157,253400
2014-02-27,58.266666,58.523075,58.030769,58.410255,54.227779,306700
2014-02-28,58.564102,58.820515,58.020512,58.215385,54.046864,407800
2014-03-03,57.630768,57.692307,57.128204,57.620514,53.494587,680600
2014-03-04,57.969231,58.317947,57.517948,57.948719,53.799294,347000
2014-03-05,58.153847,58.256409,57.599998,58.082050,53.923077,491800
2014-03-06,59.076923,59.415386,58.092308,58.317947,54.142082,609500
2014-03-07,58.758976,58.861538,57.558975,58.041027,53.884991,231200
2014-03-10,57.948719,58.287178,57.046154,57.558975,53.437458,379100
2014-03-11,57.528206,57.969231,57.189743,57.682053,53.551720,134900
2014-03-12,57.507690,57.938461,57.015385,57.866665,53.723114,428600
2014-03-13,57.671795,58.451283,57.035896,57.405128,53.294624,248400
2014-03-14,56.882050,57.435898,56.276924,56.882050,52.809002,179700
2014-03-17,57.466667,57.938461,57.128204,57.446156,53.332710,128800
2014-03-18,57.487179,58.041027,57.323078,57.764103,53.627895,199500
2014-03-19,58.051281,58.461540,56.974358,57.456409,53.342232,518800
2014-03-20,56.492310,57.005127,55.969231,56.512821,52.466213,656700
2014-03-21,57.189743,57.682053,56.892307,57.548717,53.427933,1184300
2014-03-24,57.835896,57.969231,57.538460,57.723076,53.589809,268200
2014-03-25,59.107693,59.528206,58.441025,58.738461,54.532482,435900
2014-03-26,58.871796,59.969231,58.871796,59.405128,55.151417,620100
2014-03-27,59.066666,59.374359,58.400002,58.984615,54.761013,370500
2014-03-28,58.769230,59.579487,58.574360,59.107693,54.875275,389900
2014-03-31,59.641026,60.512821,59.323078,60.317947,55.998871,157600
2014-04-01,60.430771,61.538460,60.317947,61.066666,56.693977,216500
2014-04-02,60.748718,61.692307,60.748718,61.651283,57.236732,158000
2014-04-03,61.076923,62.051281,61.005127,61.630768,57.217686,197900
