Date,Open,High,Low,Close,Adj Close,Volume
2014-02-27,116.029999,116.419998,115.279999,116.220001,102.292740,1374400
2014-02-28,116.500000,117.470001,115.889999,116.800003,102.803230,2103000
2014-03-03,116.220001,117.070000,115.110001,115.750000,101.879059,1667000
2014-03-04,116.610001,116.910004,115.849998,116.650002,102.671211,1808300
2014-03-05,116.570000,116.949997,115.809998,116.470001,102.512764,2305700
2014-03-06,113.150002,114.639999,112.269997,113.260002,99.687454,8921900
2014-03-07,113.800003,114.010002,113.139999,113.500000,99.898697,2905600
2014-03-10,113.209999,114.589996,113.000000,114.589996,100.858063,2319100
2014-03-11,114.559998,114.750000,113.919998,114.709999,100.963684,2201800
2014-03-12,114.389999,115.620003,114.250000,115.209999,101.403778,2173400
2014-03-13,115.660004,115.790001,114.190002,114.410004,100.699654,2519600
2014-03-14,114.949997,114.949997,113.330002,113.449997,99.854675,2290000
2014-03-17,114.139999,114.459999,113.389999,113.459999,99.863487,2189200
2014-03-18,113.900002,114.120003,113.019997,113.849998,100.206734,2501000
2014-03-19,113.540001,114.250000,112.459999,112.849998,99.326584,1635600
2014-03-20,112.559998,113.220001,112.129997,113.160004,99.599426,1408200
2014-03-21,114.410004,114.580002,113.300003,113.830002,100.189156,4442300
2014-03-24,113.989998,114.000000,112.889999,113.370003,99.784271,2501700
2014-03-25,113.820000,114.459999,113.790001,113.930000,100.277168,2199400
2014-03-26,114.279999,114.470001,112.459999,112.489998,99.009720,1905900
2014-03-27,112.500000,112.940002,111.820000,112.029999,98.604858,2039500
2014-03-28,112.349998,112.790001,111.150002,111.660004,98.279182,2795500
2014-03-31,111.940002,112.279999,111.570000,111.680000,98.296783,2119500
2014-04-01,112.209999,112.550003,111.510002,111.860001,98.455231,2566200
2014-04-02,111.900002,112.010002,110.940002,111.550003,98.182373,3296800
2014-04-03,111.739998,112.150002,111.279999,111.699997,98.314369,2328900
2014-04-04,111.949997,112.000000,110.629997,110.650002,97.390213,2716200
2014-04-07,110.730003,111.129997,110.360001,110.790001,97.513428,3119400
